Gw,YR,MN,TYP,CITY,CSIZk,CCLASS,REGION,REGIAB,COMPANY,GROUP,EC,ACTNAME,NSZZ,RZM,SN0,SN1,A1,A2,PPL,R1,R2,SITE,DR,CLAIMNAME,C1,C2,DI,TR,RS,VAN,VIO,INT,SOL
1,10,6,1,Szczecin,405,3,16,ZP,0,0,16,S,1,0,1,1,2,0,50,3,0,3,0,0,2,14,1,1,0,0,0,0,0
2,10,6,1,Tychy,128,0,12,SL,Fiat,0,3,S,1,0,1,1,2,0,0,3,0,1,0,0,1,0,1,1,3,0,0,0,0
1,10,6,1,Warszawa,1754,3,7,MZ,TD Development,0,6,0,0,0,1,1,5,0,21,4,0,4,5,0,11,99,2,4,3,0,0,0,0
1,10,6,1,Warszawa,1754,3,7,MZ,0,taxi,8,0,0,0,1,1,4,0,0,2,0,1,3,0,10,0,2,3,0,0,0,0,0
1,10,6,1,Warszawa,1754,3,7,MZ,0,taxi,8,0,0,0,1,1,4,0,50,3,0,1,0,0,10,0,2,3,0,0,0,0,0
1,10,6,1,Warszawa,1754,3,7,MZ,IPIN,0,17,0,0,0,1,1,2,0,30,3,0,1,5,0,1,0,1,3,0,0,0,0,0
1,10,6,1,Warszawa,1754,3,7,MZ,0,retail trade,7,S,1,0,3,3,1,7,0,8,0,5,0,0,14,0,1,5,0,0,0,0,0
1,10,7,1,Jastrzębie Zdrój,90,0,12,SL,PEC,0,4,0,0,0,1,1,7,0,0,3,0,1,0,0,8,0,2,1,0,0,0,0,0
4,10,7,1,Kielce,198,3,13,SK,Trzuskawica mine,0,3,S / S80,1,0,1,1,2,0,0,2,0,1,1,0,10,0,2,3,2,0,0,0,0
2,10,7,1,Ozimek,9,0,8,OP,Małapanew foundry,0,3,S,1,0,1,1,2,0,0,5,0,1,5,0,11,0,1,3,2,0,0,0,0
1,10,7,1,Poznań,542,3,15,WL,Enea,0,4,0,0,0,3,3,2,0,500,3,0,1,0,0,3,10,2,3,1,0,0,0,0
2,10,7,1,Świdnik,40,0,3,LL,PZL Świdnik,0,3,SR80,0,0,1,1,2,0,50,3,0,1,1,0,7,10,2,3,0,0,0,0,0
2,10,8,1,Częstochowa,227,0,12,SL,PUP Częstochowa,0,15,S,1,0,1,1,2,0,0,2,0,1,1,0,1,0,1,3,3,0,0,0,0
1,10,8,1,Gdańsk,464,3,11,PM,Stoczniowiec Gdańsk,0,18,0,0,0,1,1,4,0,0,2,0,1,3,0,11,0,1,3,3,0,0,0,0
1,10,8,1,Szczecin,405,3,16,ZP,Szczecin shipyard,0,3,S,1,0,1,1,1,0,3000,3,0,3,0,0,2,0,1,2,0,0,0,0,0
1,10,8,1,Warszawa,1754,3,7,MZ,Carrefour,0,7,S,1,0,1,1,2,0,0,3,0,1,0,0,1,14,1,3,0,0,0,0,0
1,10,8,2,Warszawa,1754,3,7,MZ,PLL LOT,0,8,S,1,0,1,1,2,0,0,2,0,1,0,0,14,0,1,3,0,0,0,0,0
2,10,9,2,Białystok,297,3,10,PD,PKP,0,8,0,0,0,1,1,2,0,0,4,0,6,0,0,3,0,2,3,1,0,0,0,0
1,10,9,2,Białystok,297,3,10,PD,ZLK,0,8,0,0,0,0,1,2,0,0,2,6,0,0,0,3,10,2,3,0,0,0,0,0
1,10,9,1,Dąbrowa Górnicza,124,0,12,SL,Dąbrowa Górnicza specialist,0,17,S,1,0,1,1,1,0,0,3,0,3,5,0,13,0,1,2,3,0,0,0,1
8,10,9,1,Dąbrowa Górnicza,124,0,12,SL,Dąbrowa Górnicza specialist,0,17,S,1,0,1,1,2,0,0,4,0,3,8,0,13,0,1,2,3,0,0,0,1
3,10,9,2,Katowice,298,3,12,SL,KW,0,2,S,1,0,4,4,2,0,0,2,0,5,3,0,3,10,2,3,0,0,0,0,0
3,10,9,2,Katowice,298,3,12,SL,KW,0,2,S,1,0,4,4,2,0,0,2,0,5,4,0,3,10,2,3,0,0,0,0,0
7,10,9,2,Katowice,298,3,12,SL,KW,0,2,S,1,0,4,4,2,0,0,2,0,5,2,0,3,10,2,3,0,0,0,0,0
1,10,9,2,PD,0,0,10,PD,PKP Cargo,0,8,0,0,0,0,1,2,0,0,3,0,2,0,0,3,10,2,1,0,0,0,0,0
2,10,9,2,PD,0,0,10,PD,PKP Cargo,0,8,0,0,0,0,1,2,0,0,2,6,0,0,0,3,10,2,1,0,0,0,0,0
1,10,9,1,PL,0,99,97,PL,PKP,0,8,0,0,0,1,1,4,0,3000,3,0,2,0,0,2,0,2,1,0,0,0,0,0
1,10,9,2,PL,0,99,97,PL,0,0,16,S,1,0,0,1,1,0,0,3,0,2,0,0,14,0,2,1,3,0,0,0,0
2,10,9,1,PL,0,99,97,PL,99,99,99,S,1,0,1,1,1,0,6000,3,0,2,0,0,20,21,1,1,0,0,0,0,0
4,10,9,2,PL,0,99,97,PL,0,retail trade,7,S,1,0,0,1,1,0,1500,3,0,0,0,0,1,14,1,0,0,0,0,0,1
1,10,9,2,SL,0,99,12,SL,0,healthcare,17,0,0,0,0,0,1,0,0,1,0,0,0,0,2,15,1,1,0,0,0,0,0
3,10,9,1,Starachowice,49,0,13,SK,Starachowice hospital,0,17,0,0,0,1,1,2,0,0,4,0,1,0,0,3,13,2,3,0,0,0,0,0
4,10,9,1,Starachowice,49,0,13,SK,Starachowice hospital,0,17,0,0,0,1,1,3,0,0,2,0,1,1,0,3,13,2,3,0,0,0,0,0
2,10,9,1,Warszawa,1754,3,7,MZ,0,state administrations,15,OPZZ,0,0,1,1,1,0,5000,3,0,2,2,0,1,0,1,1,0,0,0,0,0
1,10,10,1,Częstochowa,227,0,12,SL,Filharmonia Częstochowska,0,18,S,1,0,1,1,2,0,0,3,0,3,1,0,4,0,1,2,0,0,0,0,0
1,10,10,1,Gądki,1,0,15,WL,HM,0,8,S,1,0,1,1,2,0,0,3,0,1,0,0,1,14,1,3,3,0,0,0,0
1,10,10,1,Giżycko,29,0,14,WM,0,0,17,PIP,0,0,1,1,2,0,0,2,0,1,0,0,1,0,1,2,3,0,0,0,0
6,10,10,2,Kielce,198,3,13,SK,KGHM,0,2,S,1,0,2,2,2,0,0,2,0,1,0,0,1,13,1,3,0,0,0,0,0
1,10,10,1,Kielce,198,3,13,SK,UJK,0,16,S / ZNP,1,0,1,1,2,0,30,3,0,1,0,0,2,15,2,1,0,0,0,0,0
1,10,10,1,PL,0,99,97,PL,0,the disabled,20,0,0,0,1,1,5,0,0,3,0,2,0,0,2,0,2,1,0,0,0,0,0
13,10,10,1,PL,0,99,97,PL,0,retail trade,7,S,1,0,0,1,1,0,0,5,0,1,0,0,1,13,1,3,0,0,0,0,0
4,10,10,1,Starachowice,49,0,13,SK,Starachowice hospital,0,17,0,0,0,1,1,3,0,30,6,0,1,6,0,3,13,2,3,0,0,0,0,0
1,10,10,1,Wodzisław Śląski,49,0,12,SL,Odra Wodzisław,0,18,0,0,0,1,1,4,0,0,2,0,1,1,0,11,0,1,3,3,0,0,0,0
2,10,11,1,Katowice,298,3,12,SL,0,0,17,0,0,0,1,1,1,0,0,3,0,3,0,0,15,0,2,2,0,0,0,0,0
4,10,11,1,PL,0,99,97,PL,0,judges,15,0,0,0,0,1,3,0,0,5,0,1,4,0,1,15,1,1,0,0,0,0,0
5,10,11,1,PL,0,99,97,PL,0,prosecutors,15,0,0,0,0,1,1,3,0,5,0,1,4,0,1,15,1,1,0,0,0,0,0
6,10,11,1,PL,0,99,97,PL,0,radiology,17,0,0,0,0,1,1,0,0,5,0,1,0,0,14,0,1,1,1,0,0,0,0
6,10,11,1,PL,0,99,97,PL,0,retail trade,7,S,1,0,0,1,1,0,0,8,0,1,4,0,14,0,1,3,1,0,0,0,0
1,10,11,1,PL,0,99,97,PL,0,higher education,16,ZNP,0,0,1,1,1,0,200,3,0,2,0,0,1,15,1,1,0,0,0,0,0
1,10,11,1,Przemyśl,62,0,9,PK,PKP Cargo,0,8,S,1,0,1,1,2,0,3,6,0,1,6,0,3,10,2,3,0,0,0,0,0
2,10,11,1,Radom,216,0,7,MZ,MOPS Radom,0,17,0,0,0,0,1,4,0,500,8,0,1,5,0,1,0,2,2,0,0,0,0,0
1,10,11,1,Ruda Śląska,139,0,12,SL,Kaufland,0,7,0,0,0,1,1,4,0,30,3,0,1,1,0,1,13,1,3,3,0,0,0,0
1,10,11,1,SL,0,99,12,SL,Kler,0,7,S,1,0,3,3,2,0,150,3,0,1,0,0,1,0,2,3,3,0,0,0,0
1,10,11,1,Starachowice,49,0,13,SK,MAN / PKC,0,3,S,1,0,2,2,2,0,300,3,0,1,0,0,1,0,1,3,0,0,0,0,0
1,10,11,1,Szczecin,405,3,16,ZP,Zakłady Chemiczne Police,0,3,0,0,0,1,1,4,0,300,3,0,1,1,0,5,0,2,3,0,0,0,0,0
1,10,11,1,Wrocław,638,3,1,DS,Kaufland,0,7,0,0,0,1,1,4,0,50,3,0,1,0,0,1,13,1,3,0,0,0,0,0
1,10,11,1,Wrocław,638,3,1,DS,PKP,0,8,S,1,0,1,1,2,0,35,4,0,6,1,0,1,0,1,3,0,0,0,0,0
1,10,12,1,Bydgoszcz,355,3,2,KP,Tesco,0,7,SR80 / PPP,0,0,1,1,1,8,0,8,0,1,0,0,14,0,1,3,1,0,0,0,0
1,10,12,1,Lublin,340,3,3,LL,Motor Lublin,0,18,0,0,0,1,1,4,0,0,2,0,1,0,0,11,0,1,3,0,0,0,0,0
1,10,12,1,Olsztyn,173,3,14,WM,Tesco,0,7,SR80 / PPP,0,0,1,1,1,8,0,8,0,1,0,0,14,0,1,3,1,0,0,0,0
1,10,12,1,Opole,128,3,8,OP,Tesco,0,7,SR80 / PPP,0,0,1,1,1,8,0,8,0,1,0,0,14,0,1,3,1,0,0,0,0
1,10,12,1,Zielona Góra,139,3,4,LS,MZK Zielona Góra,0,8,0,0,0,1,1,2,0,0,3,0,3,0,0,12,15,2,2,1,0,0,0,0
1,11,1,1,Cieszyn,35,0,12,SL,Polifarb,0,3,S,1,0,1,1,2,0,0,3,0,1,0,0,6,10,2,3,0,0,0,0,1
2,11,1,2,Częstochowa,227,0,12,SL,MOPS Częstochowa,0,15,S,1,0,1,1,2,0,60,2,0,1,0,0,1,0,1,2,0,0,0,0,0
1,11,1,2,Lubin,74,0,1,DS,Lubin hospital,0,17,PIP,0,0,1,1,2,0,310,2,0,0,0,0,1,0,1,3,0,0,0,0,0
1,11,1,1,Lublin,340,3,3,LL,0,healthcare,17,0,0,0,1,1,3,0,30,3,0,4,0,0,1,0,1,4,0,0,0,0,0
1,11,1,1,Lublin,340,3,3,LL,99,99,99,S / PO,1,0,0,1,1,6,500,3,0,5,0,build express road S17,99,0,1,1,0,0,0,0,0
3,11,1,1,PL,0,99,97,PL,0,veterinary,1,0,0,0,0,1,3,0,0,5,0,0,0,0,1,0,2,1,3,0,0,0,0
1,11,1,1,PL,0,99,97,PL,0,fire departament,15,0,0,0,0,0,1,0,2000,7,0,0,0,0,14,0,1,3,3,0,0,0,0
5,11,1,1,Starachowice,49,0,13,SK,Gerda,0,3,S,1,0,1,1,2,0,7,7,0,0,0,0,6,10,2,3,1,0,0,0,0
2,11,1,1,Wrocław,638,3,1,DS,FagorMastercook,0,3,S,1,0,1,1,2,0,0,5,0,1,5,0,1,13,2,3,2,0,0,0,0
1,11,1,1,Wrocław,638,3,1,DS,Alter,0,9,S,1,0,1,1,2,0,14,3,0,1,0,0,1,10,2,3,0,0,0,0,0
3,11,2,1,Biskupice Podgórne,0,0,1,DS,LG Chem,0,3,S,1,0,1,1,2,0,100,3,0,1,0,0,6,10,2,3,3,0,0,0,0
3,11,2,1,Bydgoszcz,355,3,2,KP,PKP,0,8,S,1,0,1,1,2,0,40,3,0,1,0,0,15,0,1,3,0,0,0,0,0
2,11,2,1,Katowice,298,3,12,SL,PKP,0,8,S,1,0,1,1,2,0,200,3,0,3,0,0,15,0,1,3,0,0,0,0,0
4,11,2,1,Kielce,198,3,13,SK,Kielce hospital,0,17,0,0,0,1,1,4,0,9,5,0,1,0,0,14,0,2,3,1,0,0,0,0
2,11,2,1,Kraków,765,3,6,MP,PKP,0,8,S,1,0,1,1,2,0,0,3,0,3,0,0,15,0,1,3,0,0,0,0,0
3,11,2,2,Kraków,765,3,6,MP,Pyrzowice airport,0,8,S,1,0,1,1,2,0,0,2,0,1,0,0,1,0,1,3,1,0,0,0,0
1,11,2,1,Kraków,765,3,6,MP,Tesco,0,7,SR80 / IP / FA,0,0,5,5,1,7,0,3,0,1,0,0,1,14,1,3,0,0,0,0,0
1,11,2,1,Opole,128,3,8,OP,Tesco,0,7,SR80,0,0,1,1,1,0,0,3,0,1,0,0,1,14,1,3,0,0,0,0,0
1,11,2,1,Pawłosiów,2,0,9,PK,Pawłosiów ZSOL,0,16,0,0,0,1,1,2,6,0,3,0,3,0,0,12,0,2,2,1,0,0,0,0
1,11,2,1,Sokółka,19,0,10,PD,Sokół Sokółka,0,18,0,0,0,1,1,4,0,21,2,0,1,0,0,11,0,1,3,3,0,0,0,0
2,11,2,1,Suwałki,70,0,10,PD,Suwałki hospital,0,17,PIP,0,0,1,1,2,0,200,2,0,1,1,0,1,0,1,3,2,0,0,0,0
1,11,2,1,Swarzędz,31,0,15,WL,Swarzędz kindergartens,0,16,0,0,0,5,5,4,6,250,3,0,3,0,0,8,0,2,2,1,0,0,0,0
2,11,3,1,Białystok,297,3,10,PD,Filharmonia Białystok,0,18,0,0,0,1,1,4,0,90,3,0,1,0,0,4,0,1,3,3,0,0,0,1
1,11,3,1,Ciechanów,44,0,7,MZ,Jurand Ciechanów,0,18,0,0,0,1,1,4,0,0,2,0,1,0,0,11,0,1,3,0,0,0,0,0
1,11,3,1,Częstochowa,227,0,12,SL,MOPS Częstochowa,0,15,S,1,0,1,1,2,0,30,4,0,3,2,0,1,0,1,2,1,0,0,0,0
1,11,3,1,Gdańsk,464,3,11,PM,99,99,99,S,1,0,1,1,1,0,0,3,0,3,0,0,1,23,1,2,0,0,0,0,0
3,11,3,1,Katowice,298,3,12,SL,KHW / JSW,0,2,S,1,0,1,1,1,0,5000,3,0,3,0,0,8,23,1,1,0,0,0,0,0
2,11,3,1,Katowice,298,3,12,SL,KHW / KW,0,2,S,1,0,2,2,1,0,5000,3,0,3,2,0,2,8,2,1,0,0,0,0,0
1,11,3,1,Kielce,198,3,13,SK,PKS Kielce,0,8,S,1,0,1,1,2,0,0,4,0,4,0,0,10,0,2,4,0,0,0,0,0
3,11,3,1,Kraków,765,3,6,MP,Capella Cracoviensis,0,18,0,0,0,1,1,4,0,12,5,0,1,0,0,4,10,2,2,0,0,0,0,0
1,11,3,1,Kraków,765,3,6,MP,Capella Cracoviensis,0,18,0,0,0,2,2,4,0,0,3,0,3,0,0,2,4,2,2,0,0,0,0,1
1,11,3,2,LL,0,99,3,LL,0,police,15,0,0,0,0,1,2,0,0,5,0,1,0,0,16,0,2,1,0,0,0,0,0
1,11,3,2,Lublin,340,3,3,LL,Poczta Polska,0,8,0,0,0,0,1,2,0,0,3,0,0,0,0,8,10,2,3,0,0,0,0,0
1,11,3,1,Lublin,340,3,3,LL,Tesco,0,7,SR80,0,0,1,1,2,0,0,3,0,1,0,0,1,14,1,3,0,0,0,0,0
1,11,3,1,Nekla,4,0,15,WL,Matex,0,3,S,1,0,1,1,2,0,300,3,0,1,0,0,6,10,2,3,0,0,0,0,0
2,11,3,1,PL,0,99,97,PL,0,radiotherapy,17,0,0,0,16,16,1,0,0,2,0,1,1,0,14,0,2,1,0,0,0,0,0
2,11,3,1,PL,0,99,97,PL,0,nurses,17,PIP,0,0,1,1,1,0,0,4,6,2,6,0,13,0,1,1,3,0,0,0,0
7,11,3,1,PL,0,99,97,PL,0,0,16,S,1,0,0,0,1,0,0,8,0,0,8,change minster of education,4,0,1,1,0,0,0,0,0
5,11,3,1,Płock,121,0,7,MZ,Orlen,0,3,0,0,0,1,1,2,0,300,3,0,1,0,0,1,0,1,3,0,0,0,0,0
2,11,3,2,Poznań,542,3,15,WL,Poczta Polska,0,8,SLD,0,0,1,1,2,0,300,3,0,3,0,0,10,12,2,3,0,0,0,0,1
2,11,3,1,Przemyśl,62,0,9,PK,Przemyśl hospital,0,17,PIP,0,0,1,1,2,0,10,6,0,1,4,0,1,0,1,3,3,0,0,0,0
1,11,3,1,Radom,216,0,7,MZ,ZSAGŻ,0,16,0,0,0,1,1,4,6,0,4,0,6,1,0,12,0,2,2,0,0,0,0,0
1,11,3,2,SL,0,99,12,SL,0,police,15,0,0,0,0,1,2,0,2000,5,0,1,0,0,16,0,2,1,0,0,0,0,0
3,11,3,2,Stargard Szczeciński,69,0,16,ZP,Stargard hospital,0,17,PIP,0,0,1,1,2,0,0,2,0,1,5,0,1,0,1,1,0,0,0,0,0
1,11,3,1,Warszawa,1754,3,7,MZ,Poczta Polska,0,8,0,0,0,0,1,2,0,200,3,0,5,0,0,12,0,2,3,0,0,0,0,0
5,11,3,1,Warszawa,1754,3,7,MZ,99,99,99,PIP / ZNP / OPZZ / SR80,0,0,1,1,1,7,0,3,0,5,0,manifa,20,21,1,5,0,0,0,0,0
2,11,4,1,Bydgoszcz,355,3,2,KP,Poczta Polska,0,8,S,1,0,1,1,2,0,200,3,0,3,0,0,10,12,2,1,0,0,0,0,0
2,11,4,1,Bydgoszcz,355,3,2,KP,Biedronka,0,7,SR80 / PPP,0,0,1,1,2,8,0,3,0,1,0,0,1,14,1,3,0,0,0,0,0
1,11,4,1,Częstochowa,227,0,12,SL,0,0,16,S,1,0,3,3,1,0,0,8,0,3,0,0,2,10,2,2,0,0,0,0,0
1,11,4,1,Gdynia,247,0,11,PM,Gdynia military shipyard,0,3,S,1,0,1,1,2,0,200,3,0,2,0,0,10,11,2,1,3,0,0,0,0
7,11,4,1,Łódź,697,3,5,LO,ŁKS Widzew,0,18,0,0,0,1,1,4,0,0,2,0,1,4,0,11,0,1,3,1,0,0,0,0
2,11,4,1,Płock,121,0,7,MZ,Orlen,0,3,S80,0,0,1,1,2,0,550,3,0,1,0,0,1,0,1,3,0,0,0,0,0
6,11,4,1,SL,0,99,12,SL,0,police,15,0,0,0,3,3,2,0,700,5,0,1,8,0,1,0,2,1,0,0,0,0,0
9,11,4,1,SL,0,99,12,SL,JSW,0,2,S,1,0,1,1,2,0,17000,2,0,1,3,0,1,8,2,3,0,0,0,0,0
4,11,4,2,SL,0,99,12,SL,JSW,0,2,S,1,0,1,1,2,0,0,4,0,1,0,0,1,8,2,1,1,0,0,0,0
3,11,4,1,Szczecin,405,3,16,ZP,Agryf,0,3,S,1,0,1,1,2,0,1000,2,0,1,1,0,1,0,1,3,1,0,0,0,0
1,11,4,1,Szczecin,405,3,16,ZP,Szczecin Arkońska,0,17,S,1,0,1,1,2,0,0,3,0,1,0,0,10,0,2,3,0,0,0,0,0
3,11,4,1,Wrocław,638,3,1,DS,EnergiaPro,0,4,0,0,0,4,4,2,0,225,3,0,1,0,0,3,10,2,3,3,0,0,0,0
2,11,5,1,Białystok,297,3,10,PD,0,police,15,0,0,0,1,1,2,0,0,5,0,1,0,0,1,0,2,1,0,0,0,0,0
2,11,5,1,Białystok,297,3,10,PD,99,99,99,S,1,0,1,1,1,0,1250,3,0,5,0,0,20,23,1,1,0,0,0,0,0
2,11,5,1,Bydgoszcz,355,3,2,KP,99,99,99,S,1,0,1,1,1,0,500,3,0,5,0,0,20,23,1,1,0,0,0,0,0
1,11,5,1,Gdańsk,464,3,11,PM,0,shipyard industry,3,S,1,0,1,1,1,0,300,3,0,4,0,0,20,23,1,1,0,0,0,0,0
3,11,5,1,Gdańsk,464,3,11,PM,99,99,99,S,1,0,1,1,1,0,2000,3,0,5,0,0,20,23,1,1,0,0,0,0,0
3,11,5,1,Gorzów,124,3,15,LS,99,99,99,S,1,0,1,1,1,6,0,3,0,3,0,0,20,23,1,1,0,0,0,0,0
3,11,5,1,Katowice,298,3,12,SL,99,99,99,S,1,0,1,1,1,0,2000,3,0,5,0,0,20,23,1,1,0,0,0,0,0
3,11,5,1,Kielce,198,3,13,SK,99,99,99,S,1,0,1,1,1,0,1500,3,0,5,0,0,20,23,1,1,0,0,0,0,0
2,11,5,1,Kraków,765,3,6,MP,99,99,99,S,1,0,1,1,1,0,1500,3,0,5,0,0,20,23,1,1,0,0,0,0,0
2,11,5,1,Lublin,340,3,3,LL,99,99,99,S,1,0,1,1,1,0,500,3,0,3,0,0,20,23,1,1,0,0,0,0,0
12,11,5,1,Lublin,340,3,3,LL,KGHM,0,2,S,1,0,1,1,2,0,700,3,0,1,0,0,1,0,1,3,0,0,1,0,0
3,11,5,1,Łódź,697,3,5,LO,99,99,99,S,1,0,1,1,1,0,1200,3,0,5,0,0,20,23,1,1,0,0,0,0,0
1,11,5,2,MP,0,99,6,MP,0,national parks,18,0,0,0,0,1,1,0,0,2,4,6,0,0,2,15,2,1,0,0,0,0,0
2,11,5,1,Olsztyn,173,3,14,WM,99,99,99,S,1,0,1,1,1,0,500,3,0,5,0,0,20,23,1,1,0,0,0,0,0
1,11,5,1,Olsztyn,173,3,14,WM,Tesco,0,7,SR80,0,0,1,1,2,0,0,8,0,1,1,0,1,14,1,3,0,0,0,0,0
1,11,5,1,Opole,128,3,8,OP,0,police,15,0,0,0,1,1,2,0,0,5,0,1,5,0,1,0,2,1,0,0,0,0,0
3,11,5,1,Opole,128,3,8,OP,99,99,99,S,1,0,1,1,1,0,300,3,0,3,0,0,20,23,1,1,0,0,0,0,0
1,11,5,1,PK,0,99,9,PK,0,police,15,0,0,0,1,1,2,0,0,5,0,1,0,0,1,0,2,1,0,0,0,0,0
1,11,5,1,PL,0,99,97,PL,0,sanepid,15,S,1,0,0,0,1,0,0,8,0,0,0,0,1,0,1,1,0,0,0,0,0
4,11,5,2,PL,0,99,97,PL,99,99,99,S,1,0,2,2,1,0,0,2,0,3,0,0,20,23,1,1,0,0,0,0,0
5,11,5,1,Płock,121,0,7,MZ,Orlen,0,3,S80,0,0,1,1,2,0,620,3,0,1,0,0,1,0,1,3,3,0,0,0,0
1,11,5,1,Płock,121,0,7,MZ,Tesco,0,7,SR80 / PPP,0,0,1,1,2,0,0,8,0,1,1,0,1,14,1,3,0,0,0,0,0
4,11,5,1,Poznań,542,3,15,WL,99,99,99,S,1,0,1,1,1,0,500,3,4,3,0,0,20,23,1,1,0,0,0,0,0
1,11,5,1,Poznań,542,3,15,WL,99,99,99,SLD,0,0,1,1,2,8,0,8,0,5,0,labour day,20,21,1,5,0,0,0,0,0
5,11,5,1,Rzeszów,188,3,9,PK,99,99,99,S,1,0,1,1,1,0,1000,3,0,3,0,0,20,23,1,1,0,0,0,0,0
4,11,5,1,SL,0,99,12,SL,JSW,0,2,S,1,0,1,1,2,0,0,5,0,1,4,0,1,8,2,1,1,0,0,0,0
1,11,5,2,Sosnowiec,207,0,12,SL,Bitron,0,3,0,0,0,1,1,2,0,450,2,0,1,0,0,10,0,2,3,1,0,0,0,0
2,11,5,1,Szczecin,405,3,16,ZP,99,99,99,OPZZ / SLD / Zieloni / PK,0,0,1,1,1,8,200,8,0,5,0,labour day,20,21,1,1,0,0,0,0,0
4,11,5,1,Szczecin,405,3,16,ZP,99,99,99,S,1,0,1,1,1,0,1500,3,0,5,0,0,20,23,1,1,0,0,0,0,0
1,11,5,1,Warszawa,1754,3,7,MZ,99,99,99,OPZZ / ZNP,0,0,1,1,1,8,0,8,0,5,0,labour day,20,21,1,5,0,0,0,0,0
1,11,5,1,Warszawa,1754,3,7,MZ,99,99,99,PPP / KPP / Racja,0,0,1,1,7,8,150,8,0,5,0,labour day,20,21,1,5,0,0,0,0,0
3,11,5,1,Warszawa,1754,3,7,MZ,99,99,99,S,1,0,1,1,1,0,0,3,0,3,0,0,20,23,1,1,0,0,0,0,0
4,11,5,1,Wrocław,638,3,1,DS,99,99,99,S,1,0,1,1,1,0,1000,3,0,3,0,0,20,23,1,1,0,0,0,0,0
2,11,6,2,Bogatynia,18,0,1,DS,Turów coal mine,0,2,S,1,0,1,1,2,0,0,2,0,1,0,0,1,0,1,3,1,0,0,0,0
1,11,6,1,Bydgoszcz,355,3,2,KP,PKP PR,0,8,0,0,0,1,1,2,0,15,5,0,6,3,0,1,0,1,3,0,0,0,0,0
1,11,6,2,Częstochowa,227,0,12,SL,Filharmonia Częstochowska,0,18,S,1,0,1,1,2,0,0,5,0,1,0,0,2,4,2,2,0,0,0,0,0
1,11,6,1,Gdańsk,464,3,11,PM,Petrobaltic,0,2,0,0,0,1,1,2,0,0,6,0,1,4,0,10,0,2,3,2,0,0,0,0
1,11,6,1,Inowrocław,74,0,2,KP,Solino,0,2,0,0,0,1,1,4,0,0,3,0,3,0,0,10,0,2,1,0,0,0,0,0
5,11,6,2,Jastrzębie Zdrój,90,0,12,SL,JSW,0,2,0,0,0,1,1,2,0,0,2,0,1,0,0,1,14,1,1,1,0,0,0,0
1,11,6,1,Łódź,697,3,5,LO,0,uniform services,15,0,0,0,1,1,1,0,0,3,0,3,0,0,1,10,2,2,1,0,0,0,0
1,11,6,1,Opole,128,3,8,OP,0,healthcare,17,SR80 / PPP,0,0,1,1,2,0,0,3,0,4,0,0,8,0,2,4,2,0,0,0,0
1,11,6,1,PL,0,99,97,PL,0,court secretaries,15,S,1,0,0,0,1,0,0,8,0,0,0,0,1,0,1,1,1,0,0,0,0
1,11,6,2,PL,0,99,97,PL,0,sanepid,15,S,1,0,1,1,1,0,0,3,0,2,0,0,1,0,1,1,0,0,0,0,0
15,11,6,1,PL,0,99,97,PL,99,99,99,S,1,0,1,1,1,6,60000,3,0,2,0,0,20,23,1,1,0,0,0,0,0
2,11,6,1,Płock,121,0,7,MZ,Orlen,0,3,0,0,0,1,1,2,0,600,3,0,1,0,0,1,0,1,3,0,0,0,0,0
1,11,6,1,Poznań,542,3,15,WL,HCP,0,3,S / OPZZ / S80 / IP,1,0,1,1,1,0,0,3,0,1,0,0,20,0,1,1,0,0,0,0,0
1,11,6,1,Rzeszów,188,3,9,PK,99,99,99,S,1,0,1,1,1,0,0,8,0,5,0,0,1,0,1,1,0,0,0,0,0
1,11,6,1,SL,0,99,12,SL,PKP PR,0,8,0,0,0,1,1,2,0,20,5,0,6,3,0,1,0,1,3,0,0,0,0,0
1,11,6,1,Szczecin,405,3,16,ZP,Tesco,0,7,SR80,0,0,1,1,2,0,7,8,0,1,1,0,1,14,1,3,0,0,0,0,0
3,11,6,1,Świecie,27,0,2,KP,Świecie hospital,0,17,0,0,0,1,1,4,0,20,6,4,1,6,0,1,0,1,3,2,0,0,0,0
1,11,6,1,Toruń,202,3,2,KP,0,healthcare,17,0,0,0,3,3,4,0,0,3,0,3,0,0,2,15,2,2,1,0,0,0,0
1,11,6,1,Warszawa,1754,3,7,MZ,SPEC,0,4,S,1,0,1,1,2,0,300,3,0,3,0,0,8,0,2,2,3,0,0,0,0
1,11,7,1,Bielsko Biała,172,0,12,SL,Carrefour,0,7,S,1,0,1,1,1,0,0,3,0,1,0,0,10,0,2,3,3,0,0,0,0
1,11,7,1,Bydgoszcz,355,3,2,KP,Bydgoszcz university,0,17,0,0,0,1,1,4,0,8,5,0,1,0,0,1,0,2,3,1,0,0,0,0
2,11,7,1,Jarosław,38,0,9,PK,0,0,17,0,0,0,3,3,2,0,300,3,0,5,2,0,15,0,1,4,0,0,0,0,0
1,11,7,1,Łódź,697,3,5,LO,MPK Łódź,0,8,PIS / MS,0,0,1,1,2,6,150,3,0,3,0,0,15,0,2,2,2,0,0,0,0
36,11,7,1,PL,0,99,97,PL,PKP PR,0,8,0,0,0,16,16,2,0,0,2,0,6,1,0,1,0,1,2,0,0,0,0,0
7,11,7,1,PL,0,99,97,PL,0,judges,15,0,0,0,16,16,2,3,2500,5,0,1,3,0,1,2,2,1,0,0,0,0,0
